driver_id,lap_number,lap_time,sector1_time,sector2_time,sector3_time,PitInTime,PitOutTime,grid_position,finish_position,conditions,temperature,humidity,tracktemperature,season,race_round,grand_prix
16,24.0,68.962,17.412,30.511,21.039,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,25.0,69.028,17.447,30.631,20.95,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,26.0,69.008,17.391,30.652,20.965,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,27.0,69.574,17.462,30.992,21.12,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,28.0,69.071,17.432,30.701,20.938,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,29.0,69.276,17.444,30.795,21.037,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,30.0,69.195,17.314,30.821,21.06,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,31.0,69.029,17.372,30.692,20.965,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,32.0,69.23,17.452,30.818,20.96,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,33.0,68.88,17.482,30.648,20.75,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,34.0,68.82,17.395,30.703,20.722,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,35.0,68.344,17.312,30.411,20.621,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,36.0,68.634,17.309,30.574,20.751,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,37.0,68.962,17.423,30.691,20.848,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,38.0,69.28,17.533,30.837,20.91,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,39.0,69.098,17.465,30.848,20.785,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,40.0,68.824,17.418,30.706,20.7,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,41.0,68.743,17.303,30.64,20.8,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,42.0,68.942,17.405,30.842,20.695,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,43.0,69.179,17.388,30.938,20.853,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,44.0,68.75,17.355,30.685,20.71,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,45.0,69.546,17.286,30.862,21.398,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,46.0,68.749,17.335,30.603,20.811,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,47.0,68.921,17.415,30.731,20.775,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,48.0,68.846,17.398,30.649,20.799,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,49.0,68.709,17.382,30.676,20.651,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,50.0,68.869,17.281,30.837,20.751,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
16,51.0,68.983,17.318,30.801,20.864,,,1.0,2.0,,,18.8,,2019,9,austrian_grand_prix
